kommuneId,navn,antall,Ap,Frp,H,KrF,MDG,R,Sp,SV,V,A
4030,Nissedal,845,38.34319527,3.786982249,9.704142012,10.65088757,0,0,37.5147929,0,0,0
4032,Fyresdal,754,53.58090186,0,12.33421751,0,0,0,34.08488064,0,0,0
4034,Tokke,1270,35.82677165,0,0,6.535433071,9.842519685,0,43.54330709,4.251968504,0,0
4036,Vinje,1957,16.45375575,3.934593766,8.482370976,3.628002044,0,0,52.63157895,12.62135922,2.248339295,0
4201,Risør,3736,30.75481799,8.35117773,28.9614561,4.470021413,0,9.957173448,5.594218415,1.739828694,10.17130621,0
4202,Grimstad,10733,20.96338396,10.09969254,21.13109103,15.80173297,5.059163328,2.20814311,9.894717227,4.82623684,8.469207118,1.546631883
4203,Arendal,21902,26.7829422,11.89845676,19.16719934,5.730070313,3.593279153,2.008948954,6.940005479,7.624874441,3.383252671,12.87097069
4204,Kristiansand,55999,18.30389828,5.523312916,17.72531652,11.48413365,7.52870587,2.87505134,4.598296398,6.126895123,3.316130645,22.51825925
4205,Lindesnes,11737,21.3427622,26.71892306,15.17423532,9.031268638,4.720115873,1.448411008,11.39132657,3.169464088,4.208911988,2.794581239
4206,Farsund,4903,26.86110545,21.72139506,14.5217214,15.84744034,0,2.447481134,8.77014073,4.711401183,3.446869264,1.672445442
4207,Flekkefjord,4467,11.46183121,16.3868368,23.32661742,13.96910678,0,3.15648086,19.18513544,4.387732259,6.760689501,1.365569734
4211,Gjerstad,1213,36.93322341,8.985985161,13.93239901,6.430338005,0,0,33.71805441,0,0,0
4212,Vegårshei,1237,24.09054163,0,9.377526273,40.17784964,0,0,26.35408246,0,0,0
4213,Tvedestrand,3260,20.18404908,4.417177914,22.2392638,4.478527607,2.239263804,0.920245399,19.23312883,0,9.386503067,16.90184049
4214,Froland,2778,23.07415407,13.28293737,5.327573794,29.22966163,0,0,22.78617711,0,2.015838733,4.283657307
4215,Lillesand,5476,19.11979547,7.633308985,27.88531775,8.126369613,4.857560263,2.300949598,7.195032871,5.861943024,8.546384222,8.473338203
4216,Birkenes,2478,15.69814366,9.079903148,22.07425343,10.49233253,0,0,33.29297821,0,2.340597256,7.021791768
4217,Åmli,954,30.08385744,0,14.1509434,8.805031447,0,0,46.96016771,0,0,0
4218,Iveland,711,12.3769339,8.720112518,21.65963432,21.51898734,0,0,35.72433193,0,0,0
4219,Evje og Hornnes,1823,37.13658804,5.266044981,10.47723533,21.94185409,0,2.358749314,13.49424026,2.358749314,6.966538673,0
4220,Bygland,694,29.82708934,0,24.92795389,0,0,0,27.66570605,0,0,17.57925072
4221,Valle,652,38.95705521,0,15.95092025,0,0,0,40.49079755,0,4.601226994,0
4222,Bykle,523,30.01912046,0,29.44550669,6.500956023,0,0,21.22370937,0,12.81070746,0
4223,Vennesla,6964,17.50430787,8.759333716,12.06203331,26.75186674,0,1.680068926,22.83170592,4.164273406,1.967260195,4.279149914
4224,Åseral,575,35.82608696,0,19.65217391,14.95652174,0,0,29.56521739,0,0,0
4225,Lyngdal,5025,13.69154229,11.38308458,28.55721393,21.6318408,0,2.965174129,17.79104478,0,3.980099502,0
4226,Hægebostad,963,6.957424714,16.61474559,20.24922118,7.995846314,0,0,38.52544133,0,0,9.657320872
4227,Kvinesdal,3161,22.08161974,14.86871243,13.50838342,25.84625119,0,0,21.7336286,0,1.961404619,0
4228,Sirdal,1100,40.27272727,0,17.54545455,9.727272727,0,0,19.63636364,0,6.181818182,6.636363636
1101,Eigersund,7521,32.98763462,20.66214599,16.02180561,8.642467757,2.220449408,0,11.78034836,5.278553384,2.406594868,0
1103,Stavanger,71552,25.42207066,8.867676655,23.0657424,4.4177661,6.48898703,5.481328265,4.788126118,4.754584079,4.669331395,12.0443873
1106,Haugesund,17341,31.03627242,12.58289603,27.84153163,3.609941757,5.097745228,2.035638083,5.051611787,5.316879073,2.969840263,4.457643735
1108,Sandnes,36845,25.05903108,18.00515674,16.31157552,7.403989687,5.156737685,2.282534944,6.929027005,4.475505496,2.472520016,11.90392183
1111,Sokndal,1822,21.95389682,9.001097695,11.47091109,26.2349067,0,0,11.80021954,0,6.915477497,12.62349067
1112,Lund,1673,20.56186491,14.28571429,19.30663479,17.93185894,0,0,22.05618649,0,5.857740586,0
1114,Bjerkreim,1486,10.83445491,0,25.23553163,19.9192463,0,0,36.5410498,0,7.469717362,0
1119,Hå,8961,7.900903917,9.385113269,13.90469814,20.66733623,0,0.993192724,15.83528624,2.544358889,0,28.76911059
1120,Klepp,9428,13.20534578,20.55579126,21.72252864,12.39923632,3.309291472,1.01824353,16.91769198,3.351718286,2.015273653,5.504879084
1121,Time,9709,17.13873725,11.99917602,27.1294675,11.12369966,3.646101555,0,18.71459471,5.932639819,4.315583479,0
1122,Gjesdal,5653,36.38775871,14.22253671,13.24960198,13.40880948,2.830355563,1.238280559,13.63877587,3.573323899,1.450557226,0
1124,Sola,13191,16.21560155,17.69388219,28.20104617,6.436206504,3.441740581,1.531347131,9.938594496,3.760139489,2.660905163,10.12053673
1127,Randaberg,5729,24.48943969,13.84185722,22.83120964,12.63745854,4.293943097,0,15.84918834,3.159364636,2.897538837,0
1130,Strand,6226,14.0057822,7.789913267,35.88178606,13.68454867,3.678123996,2.425313203,13.1063283,2.907163508,2.457436556,4.06360424
1133,Hjelmeland,1334,12.96851574,0,18.51574213,10.7946027,4.722638681,0,47.30134933,5.697151424,0,0
1134,Suldal,2096,15.98282443,0,8.969465649,13.07251908,3.864503817,0,44.5610687,6.77480916,6.77480916,0
1135,Sauda,2471,19.99190611,3.075677863,10.84581141,4.249291785,0,0,53.58154593,5.787130716,2.46863618,0
1144,Kvitsøy,350,0,18.57142857,0,0,0,0,0,0,0,81.42857143
1145,Bokn,499,26.65330661,0,25.85170341,6.813627255,0,0,40.68136273,0,0,0
1146,Tysvær,5461,32.3200879,9.37557224,19.4652994,8.899468962,2.417139718,0,20.80205091,3.845449551,2.874931331,0
1149,Karmøy,19682,23.70694035,12.40727568,19.3374657,10.70521288,3.41936795,1.392134946,7.890458287,4.344070725,2.037394574,14.75967889
1151,Utsira,124,0,0,0,0,0,0,0,0,0,100
1160,Vindafjord,4215,13.09608541,9.039145907,18.60023725,10.34400949,4.317912218,0,33.21470937,5.172004745,0,6.215895611
4601,Bergen,150274,19.78186513,4.656826863,20.02542023,3.075049576,9.931857806,4.87709118,5.31495801,8.613599159,3.842980156,19.88035189
4602,Kinn,8267,26.74488932,4.475625983,16.05177211,3.314382485,5.794121205,9.640740293,19.22099915,3.895004234,10.05201403,0.810451191
4611,Etne,2199,13.68804002,23.51068668,7.594361073,10.00454752,0,1.728058208,38.47203274,0,5.002273761,0
4612,Sveio,2869,28.37225514,13.27988846,18.05507145,9.027535727,4.810038341,0,18.82188916,5.228302544,2.40501917,0
4613,Bømlo,6180,19.78964401,10.24271845,24.98381877,16.34304207,2.653721683,1.650485437,10.35598706,3.964401294,5.01618123,5
4614,Stord,9171,30.71638862,17.86064769,15.8216116,6.945807436,2.497001418,2.878639189,13.2700905,6.029876786,3.979936757,0
4615,Fitjar,1667,16.73665267,14.21715657,18.83623275,32.87342531,0,0,17.33653269,0,0,0
4616,Tysnes,1596,20.80200501,9.085213033,39.09774436,5.576441103,0,0,25.43859649,0,0,0
4617,Kvinnherad,6382,21.52930116,7.756189282,25.86963334,4.779066123,4.277655907,0,22.75148856,0,2.851770605,10.18489502
4618,Ullensvang,6212,41.41983258,2.607855763,12.12169994,2.623953638,1.835157759,5.92401803,28.42884739,2.91371539,2.124919511,0
4619,Eidfjord,518,38.41698842,0,11.1969112,0,0,0,40.15444015,10.23166023,0,0
4620,Ulvik,645,28.21705426,0,13.33333333,0,0,0,31.47286822,12.71317829,14.26356589,0
4621,Voss,8246,31.06960951,3.747271404,10.85374727,3.710890129,5.651224836,2.413291293,33.14334223,6.500121271,2.910502062,0
4622,Kvam,4530,22.89183223,13.8410596,8.675496689,9.823399558,6.46799117,3.53200883,29.13907285,4.017660044,1.611479029,0
4623,Samnanger,1329,19.18735892,11.88863807,6.546275395,5.718585403,7.298720843,0,11.28668172,0,0,38.07373965
4624,Bjørnafjorden,13216,20.84594431,31.94612591,13.49878935,3.662227603,9.064769976,0.968523002,15.1407385,2.958535109,1.914346247,0
4625,Austevoll,2735,18.61060329,21.82815356,36.92870201,6.873857404,3.583180987,0,8.080438757,3.180987203,0.914076782,0
4626,Øygarden,18102,17.24118882,10.10938018,21.76002652,8.595735278,3.5852392,1.800905977,8.446580488,5.176223622,3.165396089,20.11932383
4627,Askøy,14368,15.10300668,12.08936526,21.50612472,3.285077951,4.210746102,3.013641425,5.094654788,5.707126949,2.380289532,27.60996659
4628,Vaksdal,2250,27.77777778,8.4,15.91111111,6.044444444,2.355555556,2.4,18.88888889,18.22222222,0,0
4629,Modalen,208,0,0,0,0,0,0,0,0,0,100
4630,Osterøy,4313,14.00417343,24.97101785,13.79550197,11.12914445,4.15024345,0,20.14838859,6.816600974,4.984929284,0
4631,Alver,15531,15.13102827,5.781984418,12.27222973,14.64812311,3.451162192,1.957375571,18.49204816,3.309510012,1.944498101,23.01204044
4632,Austrheim,1426,35.34361851,0,24.61430575,14.79663394,0,0,14.02524544,3.786816269,0,7.433380084
4633,Fedje,356,35.95505618,21.34831461,42.69662921,0,0,0,0,0,0,0
4634,Masfjorden,969,22.29102167,5.985552116,41.38286894,6.501547988,0,0,20.12383901,0,3.715170279,0
4635,Gulen,1278,15.80594679,0,29.10798122,5.946791862,0,0,45.5399061,0,3.599374022,0
4636,Solund,439,16.40091116,0,27.7904328,0,0,0,51.48063781,4.328018223,0,0
4637,Hyllestad,718,34.26183844,0,17.27019499,7.242339833,0,0,41.22562674,0,0,0
4638,Høyanger,2217,41.13667118,0,9.878213802,0,0,12.53946775,30.76229138,5.683355886,0,0
4639,Vik,1441,45.66273421,0,8.188757807,0,0,0,41.63775156,4.510756419,0,0
4640,Sogndal,6299,16.0977933,3.524368947,12.66867757,5.238926814,3.841879663,0,43.11795523,10.1127163,5.397682172,0
4641,Aurland,1023,26.00195503,0,15.05376344,0,9.384164223,0,44.28152493,1.759530792,3.519061584,0
4642,Lærdal,1211,48.96779521,0,10.23947151,0,0,0,28.32369942,12.46903386,0,0
4643,Årdal,2886,53.36105336,0,4.98960499,0,0,6.029106029,35.62023562,0,0,0
4644,Luster,2978,24.51309604,4.264607119,10.57756884,5.171255876,0,0,51.30960376,0,4.163868368,0
4645,Askvoll,1581,12.20746363,0,32.82732448,0,0,0,28.33649589,7.969639469,18.65907653,0
4646,Fjaler,1460,18.21917808,3.01369863,7.465753425,2.191780822,9.931506849,0,30.82191781,7.945205479,20.4109589,0
4647,Sunnfjord,11144,24.97307968,2.593323762,21.28499641,3.589375449,4.639267767,2.745872218,26.29217516,8.991385499,3.993180187,0.897343862
4648,Bremanger,2005,29.92518703,0,15.16209476,2.842892768,0,0,25.63591022,5.735660848,20.69825436,0
4649,Stad,5040,10.95238095,8.134920635,6.587301587,5.257936508,0,0,27.63888889,5.277777778,36.15079365,0
4650,Gloppen,3210,11.4953271,0,9.190031153,12.89719626,5.825545171,0,48.69158879,5.015576324,2.585669782,4.299065421
4651,Stryn,3445,14.6298984,2.989840348,31.37880987,4.789550073,0,2.438316401,33.96226415,1.915820029,6.821480406,1.074020319
1505,Kristiansund,11343,36.21616856,4.399188927,4.963413559,1.216609363,4.637221194,7.925592877,17.45569955,2.556642863,3.720356167,16.90910694
1506,Molde,15565,13.54320591,11.73787343,26.03919049,4.895599101,8.564086091,2.043045294,16.16447157,12.66302602,3.295856087,1.053646001
1507,Ålesund,30658,20.39924326,17.42122774,19.48920347,5.897318807,4.69371779,1.800508839,12.84493444,3.163937635,2.054928567,12.23497945
1511,Vanylven,1740,15.86206897,12.12643678,12.5862069,10.17241379,0,0,16.49425287,0,21.43678161,11.32183908
1514,Sande (Møre og Romsdal),1291,20.29434547,12.16111541,36.25096824,0,0,0,20.83656081,0,0,10.45701007
1515,Herøy (Møre og Romsdal),4241,20.7734025,9.384579109,29.42702193,16.55269983,0,0,9.478896487,0,0,14.38340014
1516,Ulstein,4172,20.18216683,24.61649089,18.33652924,10.33077661,0,0,13.59060403,4.170661553,6.879194631,1.893576222
1517,Hareid,2482,15.83400483,31.30539887,9.669621273,5.92264303,0,0,0,0,12.16760677,25.10072522
1520,Ørsta,5331,10.59838679,14.59388482,8.79759895,4.201838304,3.245169762,0,48.07728381,7.465766273,3.020071281,0
1525,Stranda,2264,10.24734982,21.02473498,11.21908127,5.874558304,5.035335689,0,46.59893993,0,0,0
1528,Sykkylven,3858,15.31881804,22.08398134,17.44427164,5.261793675,0,0,28.7973043,4.510108865,5.624675998,0.959046138
1531,Sula,4211,19.44906198,29.96912847,14.3671337,11.09000237,0,0,0,5.746853479,0,19.37782
1532,Giske,3975,14.86792453,10.96855346,15.62264151,25.53459119,0,0,11.11949686,0,8.402515723,13.48427673
1535,Vestnes,3184,11.77763819,15.13819095,13.78768844,4.239949749,0,0,31.18718593,8.322864322,5.998743719,9.547738693
1539,Rauma,3902,17.0169144,5.125576627,20.83546899,4.228600718,4.228600718,0,19.32342389,23.21886212,2.075858534,3.946694003
1547,Aukra,1818,21.17711771,6.160616062,23.43234323,19.8569857,0,0,17.32673267,5.610561056,6.435643564,0
1554,Averøy,2822,53.08291991,10.80793763,3.827072998,4.252303331,0,0,14.06803685,3.508150248,10.45357902,0
1557,Gjemnes,1309,15.20244461,6.951871658,11.61191749,6.035141329,0,0,49.80901451,8.250572956,2.139037433,0
1560,Tingvoll,1638,27.59462759,7.997557998,7.326007326,13.61416361,7.142857143,0,33.08913309,0,3.235653236,0
1563,Sunndal,3903,40.78913656,11.37586472,9.121188829,2.587753011,3.125800666,0,22.05995388,8.147578786,2.792723546,0
1566,Surnadal,3034,29.86156889,6.196440343,7.481872116,2.537903757,5.306526038,0,46.01186552,2.603823336,0,0
1573,Smøla,1183,33.72781065,3.550295858,10.56635672,0,0,0,39.39137785,0,6.001690617,6.762468301
1576,Aure,2010,32.68656716,2.23880597,14.97512438,5.223880597,0,0,29.10447761,0,3.631840796,12.13930348
1577,Volda,5576,13.64777618,5.55954089,19.08177905,8.87733142,6.545911047,2.152080344,20.67790531,7.74748924,5.864418938,9.845767575
1578,Fjord,1328,23.11746988,5.798192771,26.05421687,4.518072289,0,0,33.81024096,6.701807229,0,0
1579,Hustadvika,6293,19.48196409,10.04290481,12.45828699,4.242809471,2.399491498,0,43.76291117,3.321150485,3.225806452,1.064675036
5001,Trondheim,104138,25.02736753,5.124930381,20.64376116,2.021356277,10.39582093,6.910061649,7.087710538,11.33591965,4.92423515,6.528836736
5006,Steinkjer,12114,26.06075615,4.053161631,6.901106158,1.362060426,2.823179792,7.239557537,44.87369985,4.011887073,2.096747565,0.577843817
5007,Namsos,7456,43.09281116,4.104077253,9.173819742,3.245708155,2.266630901,3.339592275,25.32188841,6.947424893,2.50804721,0
5014,Frøya,2333,30.34719246,8.915559366,12.73039006,1.328761252,1.757393913,6.900985855,18.94556365,4.929275611,9.258465495,4.886412345
5020,Osen,489,51.73824131,0,0,0,0,0,22.08588957,0,0,26.17586912
5021,Oppdal,3623,17.41650566,0,11.75821143,6.789953078,7.259177477,0,40.2980955,4.526635385,11.95142147,0
5022,Rennebu,1420,42.04225352,0,6.478873239,16.33802817,0,0,31.47887324,0,3.661971831,0
